ID,STATION_NAME,PROVINCE,slng,slat,statName交易,statName地图,经度差,纬度差,provName,id,statName,lng_x,lat_x,prov,Name,Province,lng_y,lat_y
G1517350020030,三明西,fujian,,,三明西,,,,fujian,,,,,,三明西收费站,FU_JIAN,117.56523899999999,26.239802
G15W3350010010,柘荣,fujian,,,柘荣,柘荣收费站,,,fujian,2110135198.0,柘荣,119.89412,27.21195,fujian,柘荣收费站,FU_JIAN,119.893882,27.211696999999997
G0011210030090,登沙河,liaoning,122.03591999999999,39.239385,登沙河,登沙河收费站,0.00512,0.001255,liaoning,2110007578.0,登沙河,122.04104,39.24064,liaoning,登沙河收费站,LIAO_NING,122.04109199999999,39.240448
G7011610010040,双河,shaanxi,109.75172099999999,32.718096,双河,,,,shaanxi,,,,,,双河收费站,SHAAN_XI,109.756651,32.716002
G04W2440020090,江高,guangdong,113.207803,23.276443,江高,,,,guangdong,,,,,,江高收费站,GUANG_DONG,113.20925700000001,23.288372
S0021120020050,东棘坨,tianjin,,,东棘坨,东棘坨收费站,,,tianjin,2110003869.0,东棘坨,117.63998000000001,39.42548,tianjin,东棘坨收费站,TIAN_JIN,117.640084,39.425309999999996
G0065430020080,乐安铺,hunan,,,乐安铺,乐安铺收费站,,,hunan,2110058150.0,乐安铺,109.8988,26.4663,hunan,乐安铺收费站,HU_NAN,109.898913,26.466558000000003
G0401430020040,鹿芝岭,hunan,,,鹿芝岭,鹿芝岭收费站,,,hunan,2110055891.0,鹿芝岭,113.12643,28.10367,hunan,鹿芝岭收费站,HU_NAN,113.126585,28.103718
G5513430020740,幸福渠,hunan,,,幸福渠,幸福渠收费站,,,hunan,2110032754.0,幸福渠,112.35842,28.6127,hunan,幸福渠收费站,HU_NAN,112.35847700000001,28.612686
S0080430020050,邵东南,hunan,,,邵东南,邵东南收费站,,,hunan,2110032654.0,邵东南,111.72108,27.182440000000003,hunan,邵东南收费站,HU_NAN,111.720925,27.182428
S0081430010010,道州,hunan,,,道州,道州收费站,,,hunan,2110033110.0,道州,111.59316000000001,25.46879,hunan,道州收费站,HU_NAN,111.593199,25.468975
S0050430010080,娄底,hunan,,,娄底,娄底收费站,,,hunan,2110069133.0,娄底,111.99976000000001,27.84352,hunan,娄底收费站,HU_NAN,111.99979099999999,27.843088
G0018120010030,津冀,tianjin,,,津冀,,,,tianjin,,,,,,津冀收费站,HE_BEI,116.855648,39.153604
G0206340001010,G206罗塘,anhui,,,G206罗塘,,,,anhui,,,,,,罗塘收费站,AN_HUI,117.113506,32.37927
G0045360680060,赣定路龙南,jiangxi,,,赣定路龙南,,,,jiangxi,,,,,,龙南收费站,JIANG_XI,114.80753999999999,24.861995999999998
G0060360060010,昌樟路昌西南,jiangxi,,,昌樟路昌西南,,,,jiangxi,,,,,,昌西南收费站,JIANG_XI,115.763865,28.562103000000004
G0035360070120,景鹰路景德镇南,jiangxi,,,景鹰路景德镇南,,,,jiangxi,,,,,,景德镇南收费站,JIANG_XI,117.079415,29.243814
G0035360120010,鹰瑞路南段石城北,jiangxi,,,鹰瑞路南段石城北,,,,jiangxi,,,,,,石城北收费站,JIANG_XI,116.30536699999999,26.444488
G0075620020030,渭源,gansu,104.27506,35.133342,渭源,,,,gansu,,,,,,渭源收费站,GAN_SU,104.27706500000001,35.13198
G0030410050050,灵宝,henan,,,灵宝,灵宝收费站,,,henan,2110022589.0,灵宝,110.92558999999999,34.64956,henan,灵宝收费站,HE_NAN,110.92582,34.64949
G0045410120030,大广豫鄂界,henan,,,大广豫鄂界,,,,henan,,,,,,大广豫鄂界收费站,HE_NAN,114.88991100000001,31.527318
S0042340010010,休宁,anhui,118.0,30.0,休宁,休宁收费站,0.08827,0.23915999999999998,anhui,2110055217.0,休宁,118.08827,29.76084,anhui,休宁收费站,AN_HUI,118.08809,29.760734999999997
G0050340060010,九华山北,anhui,117.3946,30.4044,九华山北,,,,anhui,,,,,,九华山收费站,AN_HUI,117.662784,30.679128000000002
S0038340010010,皖赣香隅,anhui,116.4814,30.1,皖赣香隅,,,,anhui,,,,,,皖赣香隅主线收费站,AN_HUI,116.810377,30.014461999999998
G0030340010030,萧县南,anhui,116.85968000000001,34.090458,萧县南,萧县南收费站,0.00535,0.001468,anhui,2110029545.0,萧县南,116.86503,34.08899,anhui,萧县南收费站,AN_HUI,116.864893,34.088822
G0040340010020,全椒,anhui,118.28872700000001,32.11714,全椒,全椒收费站,7.3e-05,0.00011,anhui,2110029524.0,全椒,118.2888,32.11725,anhui,全椒收费站,AN_HUI,118.288785,32.117163
G0030650020010,吐鲁番,xinjiang,89.113259,42.998046,吐鲁番,吐鲁番收费站,0.002301,0.0019140000000000001,xinjiang,2110006476.0,吐鲁番,89.11556,42.999959999999994,xinjiang,吐鲁番收费站,XIN_JIANG,89.115798,42.999899
S0062520030010,平塘东,guizhou,,,平塘东,,,,guizhou,,,,,,平塘东收费站,GUI_ZHOU,107.33393899999999,25.844892
G0055140460050,金村,shanxi,112.928602,35.538703000000005,金村,金村收费站,0.006148,0.000563,shanxi,2110024973.0,金村,112.93475,35.538140000000006,shanxi,金村收费站,SHAN_XI,112.934734,35.538464000000005
S0080140630040,端氏,shanxi,112.541312,35.695605,端氏,,,,shanxi,,,,,,端氏收费站,SHAN_XI,112.540985,35.695865000000005
G2516140500040,平遥南,shanxi,112.184722,37.107222,平遥南,平遥南收费站,0.005961999999999999,0.002472,shanxi,2110044256.0,平遥南,112.17876000000001,37.10475,shanxi,平遥南收费站,SHAN_XI,112.17875900000001,37.104757
G2516140480020,和顺东,shanxi,113.66524799999999,37.124579,和顺东,,,,shanxi,,,,,,和顺东收费站,SHAN_XI,113.671823,37.124891999999996
G0035440020110,园洲,guangdong,113.971181,23.185629000000002,园洲,,,,guangdong,,,,,,园洲收费站,GUANG_DONG,113.97603899999999,23.183419
S0004440010010,太和,guangdong,113.36787700000001,23.272967,太和,,,,guangdong,,,,,,太和收费站,GUANG_DONG,113.370826,23.274001000000002
G0004440010060,乳源,guangdong,113.17421499999999,24.470153,乳源,乳源收费站,0.12623499999999999,0.31093699999999996,guangdong,2110039458.0,乳源,113.30045,24.78109,guangdong,乳源收费站,GUANG_DONG,113.300726,24.781093
S0051440020030,岗美,guangdong,111.780753,22.047213,岗美,岗美收费站,0.005167000000000001,0.002853,guangdong,2110038803.0,岗美,111.78591999999999,22.04436,guangdong,岗美收费站,GUANG_DONG,111.78603500000001,22.044278
S0012440020040,丙村,guangdong,116.275571,24.347927,丙村,丙村收费站,0.0047090000000000005,0.002967,guangdong,2110056931.0,丙村,116.28028,24.34496,guangdong,丙村收费站,GUANG_DONG,116.280349,24.344898999999998
S0014440010050,水墩,guangdong,115.404839,23.587517000000002,水墩,,,,guangdong,,,,,,水墩收费站,GUANG_DONG,115.40942,23.585
G0015440040110,龙岗主,guangdong,114.35111100000002,22.541428,龙岗主,,,,guangdong,,,,,,龙岗收费站,GUANG_DONG,114.210397,22.678507
S0014440010100,义容,guangdong,114.85243700000001,23.501877,义容,,,,guangdong,,,,,,义容收费站,GUANG_DONG,114.85708899999999,23.49933
G0030610030020,咸阳南,shaanxi,108.40178300000001,34.151046,咸阳南,,,,shaanxi,,,,,,咸阳南收费站,SHAAN_XI,108.67636,34.251273
G0022620030060,四十里铺,gansu,106.88516000000001,35.466337,四十里铺,四十里铺收费站,0.00413,0.000967,gansu,2110025787.0,四十里铺,106.88928999999999,35.46537,gansu,四十里铺收费站,GAN_SU,106.88945700000001,35.46524
G0045410080030,正阳岳城,henan,,,正阳岳城,,,,henan,,,,,,正阳岳城收费站,HE_NAN,114.85966699999999,32.636028
G3511410020020,延津,henan,,,延津,延津收费站,,,henan,2110022969.0,延津,114.23386,35.26696,henan,延津收费站,HE_NAN,114.233783,35.266785999999996
S0049410070040,舞钢南,henan,,,舞钢南,舞钢南收费站,,,henan,2110022449.0,舞钢南,113.44576,33.24474,henan,舞钢南收费站,HE_NAN,113.44576,33.244605
G0030410010020,芒砀山,henan,,,芒砀山,芒砀山收费站,,,henan,2110022505.0,芒砀山,116.4775,34.15585,henan,芒砀山收费站,HE_NAN,116.47750400000001,34.155958
G0030410030100,上街,henan,,,上街,上街收费站,,,henan,2110022818.0,上街,113.25095,34.847,henan,上街收费站,HE_NAN,113.253679,34.850390999999995
G0030410040020,孟津,henan,,,孟津,孟津收费站,,,henan,2110022689.0,孟津,112.64052,34.780120000000004,henan,孟津收费站,HE_NAN,112.640598,34.780031
S0022340020010,含山南,anhui,118.0825,31.657778000000004,含山南,含山南收费站,0.00584,0.001888,anhui,2110057554.0,含山南,118.08833999999999,31.655890000000003,anhui,含山南收费站,AN_HUI,118.088227,31.655896000000002
G0005610050060,汉中,shaanxi,106.594872,33.012808,汉中,,,,shaanxi,,,,,,汉中收费站,SHAAN_XI,107.001269,33.022478
G0030610030030,三桥,shaanxi,108.475705,34.18148,三桥,,,,shaanxi,,,,,,三桥收费站,SHAAN_XI,108.803875,34.29933
G0065610050010,安塞北,shaanxi,109.32426000000001,36.893541,安塞北,,,,shaanxi,,,,,,安塞北收费站,SHAAN_XI,109.31810700000001,36.887116999999996
G0065610030050,天赐湾,shaanxi,108.561201,37.192601,天赐湾,,,,shaanxi,,,,,,天赐湾收费站,SHAAN_XI,108.936866,37.32399
G0069610010070,土桥,shaanxi,108.43078100000001,34.981056,土桥,,,,shaanxi,,,,,,土桥收费站,SHAAN_XI,108.436226,34.980492
G0065610080070,泾河,shaanxi,108.985855,34.482213,泾河,,,,shaanxi,,,,,,泾河收费站,SHAAN_XI,108.986126,34.482127
G0065610080090,西安北,shaanxi,108.973832,34.495441,西安北,,,,shaanxi,,,,,,西安北收费站,SHAAN_XI,108.974531,34.494459
G0512510010020,成乐彭山,sichuan,,,成乐彭山,,,,sichuan,,,,,,彭山收费站,SI_CHUAN,103.852603,30.209628000000002
G0512510010080,成乐乐山,sichuan,,,成乐乐山,,,,sichuan,,,,,,乐山收费站,SI_CHUAN,103.703624,29.584818
G0005510070060,泸黄西木,sichuan,,,泸黄西木,,,,sichuan,,,,,,西木收费站,SI_CHUAN,102.188723,27.744083000000003
G0005510060030,雅泸龙苍沟,sichuan,,,雅泸龙苍沟,,,,sichuan,,,,,,龙苍沟收费站,SI_CHUAN,102.838756,29.701766999999997
G0080530020010,阿三龙,yunnan,103.646235,23.804798,阿三龙,阿三龙收费站,0.001905,0.002918,yunnan,2110015625.0,阿三龙,103.64814,23.80188,yunnan,阿三龙收费站,YUN_NAN,103.648218,23.801948
G8011530020030,蛮耗,yunnan,103.401012,22.993183,蛮耗,蛮耗收费站,0.003148,0.003043,yunnan,2110015373.0,蛮耗,103.40416,22.99014,yunnan,蛮耗收费站,YUN_NAN,103.404158,22.990157
G8011530010020,雨洒,yunnan,102.84474499999999,23.775617999999998,雨洒,雨洒收费站,0.42235500000000004,0.005208,yunnan,2110053914.0,雨洒,103.2671,23.770410000000002,yunnan,雨洒收费站,YUN_NAN,103.2668,23.770127
G0070360010060,昌九路德安,jiangxi,,,昌九路德安,,,,jiangxi,,,,,,德安收费站,JIANG_XI,115.750854,29.314487
G0016150020010,赤峰阿其乌拉,neimenggu,,,赤峰阿其乌拉,,,,neimenggu,,,,,,阿其乌拉出口,NEI_MENG_GU,116.715476,43.501975
S9902130010020,机场,hebei,114.395576,38.164626,机场,,,,hebei,,,,,,机场收费站,HE_BEI,114.671485,38.280218
G04W2440020010,清远西,guangdong,113.021396,23.653532000000002,清远西,清远西收费站,0.0053939999999999995,0.002432,guangdong,2110038984.0,清远西,113.02678999999999,23.6511,guangdong,清远西收费站,GUANG_DONG,113.023031,23.660808
G0078440020010,梅南,guangdong,116.085361,24.144002,梅南,梅南收费站,0.006520999999999999,0.005762,guangdong,2110039133.0,梅南,116.07883999999999,24.13824,guangdong,梅南收费站,GUANG_DONG,116.078827,24.138026
G0094440010020,芙蓉嶂,guangdong,113.238611,23.494737,芙蓉嶂,,,,guangdong,,,,,,芙蓉嶂收费站,GUANG_DONG,113.243307,23.492673999999997
G1111230020020,东富,heilongjiang,127.487829,46.846606,东富,,,,heilongjiang,,,,,,绥化东收费站,HEI_LONG_JIANG,127.041063,46.678983
G0010230030040,肇东,heilongjiang,125.92996399999998,46.043011,肇东,肇东收费站,0.006176,0.001599,heilongjiang,2110020406.0,肇东,125.93614,46.04461,heilongjiang,肇东收费站,HEI_LONG_JIANG,125.936107,46.044610999999996
S0026330010110,磐安,zhejiang,120.43146399999999,28.980017999999998,磐安,磐安收费站,0.006334,0.005558,zhejiang,2110011302.0,磐安,120.42513000000001,28.974459999999997,zhejiang,磐安收费站,ZHE_JIANG,120.425147,28.974368
S0032310010060,S32嘉闵高架,shanghai,121.2328,31.0214,S32嘉闵高架,,,,shanghai,,,,,,嘉闵高架路收费站,SHANG_HAI,121.392719,31.038331
S0011120010010,涧河,tianjin,,,涧河,涧河收费站,,,tianjin,2110003848.0,涧河,118.06003,39.22797,tianjin,涧河收费站,TIAN_JIN,,
S0411530010010,腰街,yunnan,101.646925,25.091977,腰街,,,,yunnan,,,,,,腰站街收费站,YUN_NAN,101.64839599999999,25.091922
G0056530120020,芒市,yunnan,98.57512,24.480951,芒市,芒市收费站,0.0009199999999999999,0.006101,yunnan,2110132482.0,芒市,98.57604,24.47485,yunnan,芒市收费站,YUN_NAN,98.57582099999999,24.474689
G8511530060060,勐腊北1,yunnan,,,勐腊北1,,,,yunnan,,,,,,勐腊北收费站,YUN_NAN,101.534648,21.476983999999998
G0080530040040,珠街,yunnan,104.931696,23.751742,珠街,珠街收费站,0.004584,0.003922,yunnan,2110015613.0,珠街,104.93628000000001,23.74782,yunnan,珠街收费站,YUN_NAN,104.93624299999999,23.747713
G8511530040020,宁洱,yunnan,101.068751,23.036531,宁洱,宁洱收费站,0.0030989999999999998,0.005441,yunnan,2110015296.0,宁洱,101.07185,23.03109,yunnan,宁洱收费站,YUN_NAN,101.071815,23.031264
S0033530010020,北城2,yunnan,102.545411,24.466981,北城2,,,,yunnan,,,,,,北城收费站,YUN_NAN,102.55041800000001,24.455614999999998
G0326530010010,施家屯,yunnan,103.865313,25.727117,施家屯,施家屯收费站,0.000697,0.0031969999999999998,yunnan,2110015254.0,施家屯,103.86601,25.72392,yunnan,施家屯收费站,YUN_NAN,103.866026,25.723845999999998
G0015320020020,灌云东,jiangsu,119.506796,34.326099,灌云东,灌云东收费站,0.006426,0.006139,jiangsu,2110028797.0,灌云东,119.50036999999999,34.319959999999995,jiangsu,灌云东收费站,JIANG_SU,119.500449,34.320002
G0015320030110,丁堰,jiangsu,120.68906499999999,32.355039,丁堰,丁堰收费站,0.006475,0.0057090000000000005,jiangsu,2110028290.0,丁堰,120.68258999999999,32.34933,jiangsu,丁堰收费站,JIANG_SU,120.68256399999999,32.349338
S0038320030020,嘉泽,jiangsu,119.73407900000001,31.671366,嘉泽,嘉泽收费站,0.006399,0.005886,jiangsu,2110028572.0,嘉泽,119.72768,31.66548,jiangsu,嘉泽收费站,JIANG_SU,119.727525,31.665367
G9999459998010,A,guangxi,,,A,,,,guangxi,,,,,,收费站A收费站,GUANG_XI,,
S0003340010020,狸桥,anhui,118.0,30.0,狸桥,,,,anhui,,,,,,狸桥收费站,AN_HUI,118.962851,31.210058
G0015310010020,G15嘉西,shanghai,121.20192,31.3771,G15嘉西,,,,shanghai,,,,,,嘉西收费站,SHANG_HAI,121.21600900000001,31.367156
S0032310010080,S32朱枫公路,shanghai,121.148,30.5721,S32朱枫公路,,,,shanghai,,,,,,朱枫公路收费站,SHANG_HAI,121.02864299999999,30.949032
G0050310010080,G50沪苏,shanghai,120.893083,31.047447,G50沪苏,,,,shanghai,,,,,,沪苏收费站,SHANG_HAI,121.657508,31.663697999999997
G0002310010030,G2安亭,shanghai,121.152873,31.292168,G2安亭,,,,shanghai,,,,,,安亭汽车城收费站,SHANG_HAI,121.164854,31.270669
S0011650010050,滋泥泉子,xinjiang,87.891102,43.560657,滋泥泉子,滋泥泉子收费站,0.825368,0.587933,xinjiang,2110056397.0,滋泥泉子,88.71647,44.148590000000006,xinjiang,滋泥泉子收费站,XIN_JIANG,88.716635,44.148558
S0201650010030,新湖,xinjiang,86.152883,44.521584000000004,新湖,新湖收费站,0.0028469999999999997,0.001176,xinjiang,2110006569.0,新湖,86.15573,44.52276,xinjiang,新湖收费站,XIN_JIANG,86.15593299999999,44.522714
G0065500040010,黄草,chongqing,107.5616,29.1953,黄草,黄草收费站,0.38061,0.13323,chongqing,2110000609.0,黄草,107.94221,29.328529999999997,chongqing,黄草收费站,CHONG_QING,107.942291,29.328557
G0055140460030,高平,shanxi,112.94776399999999,35.769441,高平,高平收费站,0.0058460000000000005,0.00036899999999999997,shanxi,2110024986.0,高平,112.95361000000001,35.76981,shanxi,高平收费站,SHAN_XI,112.953566,35.7698
S0086140680050,沁水西,shanxi,112.05743799999999,35.662043,沁水西,沁水西收费站,0.006022,0.0011970000000000001,shanxi,2110024940.0,沁水西,112.06346,35.66324,shanxi,沁水西收费站,SHAN_XI,112.06366799999999,35.663385
S0080140630030,胡底,shanxi,112.67183200000001,35.711749,胡底,,,,shanxi,,,,,,胡底收费站,SHAN_XI,112.671221,35.71158
S0045140230020,昔阳,shanxi,113.77051999999999,37.629543,昔阳,昔阳收费站,0.0064,0.000567,shanxi,2110059836.0,昔阳,113.77691999999999,37.630109999999995,shanxi,昔阳收费站,SHAN_XI,113.77702099999999,37.630106
S0045140230030,和顺北,shanxi,113.65441299999999,37.370862,和顺北,和顺北收费站,0.0063869999999999994,0.000648,shanxi,2110059828.0,和顺北,113.6608,37.37151,shanxi,和顺北收费站,SHAN_XI,113.660829,37.371727
S0045140230040,左权北,shanxi,113.40798600000001,37.134240000000005,左权北,左权北收费站,0.007114,0.00059,shanxi,2110059833.0,左权北,113.4151,37.13483,shanxi,左权北收费站,SHAN_XI,113.415108,37.134827
G0060360280040,温厚路丰厚,jiangxi,,,温厚路丰厚,,,,jiangxi,,,,,,丰厚收费站,JIANG_XI,115.80438500000001,28.423022999999997
G0056360290010,九瑞路狮子,jiangxi,,,九瑞路狮子,,,,jiangxi,,,,,,狮子收费站,JIANG_XI,115.833696,29.592292999999998
G0072360300030,石吉路宁都,jiangxi,,,石吉路宁都,,,,jiangxi,,,,,,宁都收费站,JIANG_XI,115.976161,26.378334999999996
G0094440060050,华为南,guangdong,114.04988200000001,22.660339,华为南,,,,guangdong,,,,,,华为南收费站,GUANG_DONG,,
S0023440010080,水口,guangdong,114.527181,23.118431,水口,水口收费站,1.758561,0.651031,guangdong,2110038262.0,水口,112.76862,22.4674,guangdong,水口收费站,GUANG_DONG,114.52706699999999,23.11846
G0050340080020,安庆,anhui,117.06888000000001,30.606957,安庆,安庆收费站,0.0081,0.036717,anhui,2110029432.0,安庆,117.07698,30.570240000000002,anhui,安庆收费站,AN_HUI,117.07675900000001,30.570196999999997
G0035340020030,南照,anhui,115.99478300000001,32.627691999999996,南照,南照收费站,0.009233,0.002292,anhui,2110029442.0,南照,115.98555,32.6254,anhui,南照收费站,AN_HUI,115.98563600000001,32.625468
S0017340020030,长丰南,anhui,117.141554,32.382764,长丰南,长丰南收费站,0.006194,0.006224,anhui,2110029602.0,长丰南,117.13536,32.376540000000006,anhui,长丰南收费站,AN_HUI,117.135474,32.376514
G0035340060030,香隅,anhui,116.519,30.442,香隅,,,,anhui,,,,,,香隅收费站,AN_HUI,116.863349,30.075553000000003
G0003340030010,方兴大道,anhui,118.0,30.0,方兴大道,,,,anhui,,,,,,滨湖新区收费站,AN_HUI,117.262027,31.720737
G0040340020020,龙塘,anhui,118.0,30.0,龙塘,龙塘收费站,0.5783,1.82625,anhui,2110029565.0,龙塘,117.4217,31.82625,anhui,龙塘收费站,AN_HUI,117.421472,31.825765999999998
G2211610020010,招安,shaanxi,109.924001,36.495101,招安,,,,shaanxi,,,,,,招安收费站,SHAAN_XI,109.16258400000001,36.831546
G7011610020120,五郎坪,shaanxi,106.367648,33.308828000000005,五郎坪,,,,shaanxi,,,,,,五郎坪收费站,SHAAN_XI,106.369867,33.306653999999995
S0032610010010,榆林东,shaanxi,109.804726,38.303048,榆林东,,,,shaanxi,,,,,,榆林东收费站,SHAAN_XI,109.811182,38.3018
S0032610010020,麻黄梁,shaanxi,109.561121,38.214211,麻黄梁,,,,shaanxi,,,,,,麻黄梁收费站,SHAAN_XI,109.939168,38.362372
S0038320010020,常熟北,jiangsu,120.771025,31.733586,常熟北,常熟北收费站,0.006435,0.005566,jiangsu,2110028339.0,常熟北,120.76458999999998,31.72802,jiangsu,常熟北收费站,JIANG_SU,120.764452,31.728078999999997
S0038320010050,江阴新桥,jiangsu,120.50206999999999,31.817216,江阴新桥,,,,jiangsu,,,,,,新桥南收费站,JIANG_SU,120.49537,31.806881
S0068320010010,高淳新区,jiangsu,118.92861,31.38472,高淳新区,高淳新区收费站,0.0057,0.00203,jiangsu,2110069630.0,高淳新区,118.93431000000001,31.382690000000004,jiangsu,高淳新区收费站,JIANG_SU,118.933995,31.382521999999998
S0069320010040,沛县,jiangsu,116.889821,34.645517,沛县,沛县收费站,9e-06,0.000127,jiangsu,2110028679.0,沛县,116.88983,34.64539,jiangsu,沛县收费站,JIANG_SU,116.889821,34.645371999999995
G8511530010070,富有,yunnan,102.752963,24.734369,富有,富有收费站,0.003237,0.0061990000000000005,yunnan,2110015273.0,富有,102.7562,24.728170000000002,yunnan,富有收费站,YUN_NAN,102.756126,24.728131
G6517450010070,百丈,guangxi,109.545359,23.563972,百丈,,,,guangxi,,,,,,百丈收费站,GUANG_XI,109.91926699999999,23.939729
G050S500010020,高镇,chongqing,107.837701,29.978869,高镇,,,,chongqing,,,,,,高家镇收费站,CHONG_QING,107.8448,29.983368
S0101500040030,永城,chongqing,106.836497,29.012423,永城,永城收费站,0.006397,0.005943,chongqing,2110000644.0,永城,106.8301,29.00648,chongqing,永城收费站,CHONG_QING,106.83003500000001,29.006317
S0022360450010,都九路温泉,jiangxi,,,都九路温泉,,,,jiangxi,,,,,,温泉收费站,JIANG_XI,115.881274,29.399207
G6011360500040,昌宁路南段宁都西,jiangxi,,,昌宁路南段宁都西,,,,jiangxi,,,,,,宁都西收费站,JIANG_XI,115.89706399999999,26.448233000000002
S0041360520030,宁定路仙下,jiangxi,,,宁定路仙下,,,,jiangxi,,,,,,仙下收费站,JIANG_XI,115.57420800000001,26.092413
G6011360700020,兴赣路兴国南,jiangxi,,,兴赣路兴国南,,,,jiangxi,,,,,,兴国南收费站,JIANG_XI,115.367783,26.251154999999997
S0032360560020,修平路修水西,jiangxi,,,修平路修水西,,,,jiangxi,,,,,,修水西收费站,JIANG_XI,114.434298,29.035781
G0006630020040,高寨匝道,qinghai,,,高寨匝道,,,,qinghai,,,,,,海东收费站,QING_HAI,101.96913,36.545254
G0094440040040,横栏,guangdong,113.22321399999998,22.579024,横栏,横栏收费站,0.000124,0.003256,guangdong,2110038741.0,横栏,113.22308999999998,22.582279999999997,guangdong,横栏收费站,GUANG_DONG,113.22313799999999,22.582284
S0081440010050,广花,guangdong,113.25313600000001,23.164610999999997,广花,,,,guangdong,,,,,,广花收费站,GUANG_DONG,113.257949,23.162259
S0016440020030,机场北,guangdong,113.419481,23.450620999999998,机场北,,,,guangdong,,,,,,机场收费站,GUANG_DONG,113.284843,23.351205
G0015320020030,灌南东,jiangsu,119.590074,34.260677,灌南东,灌南东收费站,0.006693999999999999,0.005757,jiangsu,2110028794.0,灌南东,119.58338,34.25492,jiangsu,灌南东收费站,JIANG_SU,119.586048,34.256007000000004
S0071430020090,毛田,hunan,,,毛田,,,,hunan,,,,,,毛田收费站,HU_NAN,112.095474,27.665719
G0078530010070,云南罗平,yunnan,104.503013,25.038504,云南罗平,,,,yunnan,,,,,,云南罗平收费站,YUN_NAN,104.507568,25.032216000000002
S0029440010060,清溪湖,guangdong,114.178513,22.855998,清溪湖,,,,guangdong,,,,,,清溪湖收费站,GUANG_DONG,114.17841999999999,22.855804
S0014440060030,机场南,guangdong,110.552675,21.453476000000002,机场南,,,,guangdong,,,,,,机场南收费站,GUANG_DONG,110.55286699999999,21.453574
S0014440060070,廉江东,guangdong,110.319327,21.558383,廉江东,,,,guangdong,,,,,,廉江东收费站,GUANG_DONG,110.319341,21.558369
S0014440050100,石鼓,guangdong,110.771068,21.774015,石鼓,,,,guangdong,,,,,,石鼓收费站,GUANG_DONG,110.76548700000001,21.768577
S0013440010090,前詹,guangdong,116.214754,22.592067999999998,前詹,,,,guangdong,,,,,,前詹收费站,GUANG_DONG,,
S0062520010010,余庆,guizhou,,,余庆,余庆收费站,,,guizhou,2110067271.0,余庆,107.88251000000001,27.212609999999998,guizhou,余庆收费站,GUI_ZHOU,107.88260700000001,27.212621999999996
G0076520060030,榕江,guizhou,,,榕江,榕江收费站,,,guizhou,2110014044.0,榕江,108.50048999999999,25.90051,guizhou,榕江收费站,GUI_ZHOU,108.50073799999998,25.900594
G0076520060050,从江北,guizhou,,,从江北,从江北收费站,,,guizhou,2110013975.0,从江北,108.84998999999999,25.892210000000002,guizhou,从江北收费站,GUI_ZHOU,108.85010600000001,25.892178
S0015520030060,锦屏,guizhou,,,锦屏,锦屏收费站,,,guizhou,2110071183.0,锦屏,109.18653,26.66923,guizhou,锦屏收费站,GUI_ZHOU,109.18650600000001,26.669152
S0030520010080,黄平纸房,guizhou,,,黄平纸房,,,,guizhou,,,,,,黄平纸房收费站,GUI_ZHOU,107.736296,27.182051
G0060520060050,岗乌,guizhou,,,岗乌,岗乌收费站,,,guizhou,2110013973.0,岗乌,105.35378999999999,25.92493,guizhou,岗乌收费站,GUI_ZHOU,105.35391000000001,25.925012
G0075520020080,久长,guizhou,,,久长,久长收费站,,,guizhou,2110014155.0,久长,106.692,26.92473,guizhou,久长收费站,GUI_ZHOU,106.69201299999999,26.924697
G4215520010070,习水,guizhou,,,习水,习水收费站,,,guizhou,2110054195.0,习水,106.21035,28.29855,guizhou,习水收费站,GUI_ZHOU,106.21023799999999,28.298684
G0076520040030,东门桥,guizhou,,,东门桥,东门桥收费站,,,guizhou,2110014111.0,东门桥,106.48768999999999,26.55622,guizhou,东门桥收费站,GUI_ZHOU,106.48703700000002,26.555898
G0056520010050,江口,guizhou,,,江口,江口收费站,,,guizhou,2110051750.0,江口,108.8485,27.713520000000003,guizhou,江口收费站,GUI_ZHOU,108.848395,27.71333
G0056520010070,梵净山西,guizhou,,,梵净山西,梵净山西收费站,,,guizhou,2110051744.0,梵净山西,108.57346000000001,27.81438,guizhou,梵净山西收费站,GUI_ZHOU,108.573479,27.814446000000004
G0056520010100,思南东,guizhou,,,思南东,思南东收费站,,,guizhou,2110054177.0,思南东,108.26698,27.957140000000003,guizhou,思南东收费站,GUI_ZHOU,108.26700100000001,27.957165999999997
S0003520010010,魏旗,guizhou,,,魏旗,魏旗收费站,,,guizhou,2110014298.0,魏旗,105.82445,26.262859999999996,guizhou,兴东收费站,GUI_ZHOU,105.824053,26.262833
G0069520020040,洗马,guizhou,,,洗马,,,,guizhou,,,,,,洗马收费站,GUI_ZHOU,107.50876799999999,27.959573
G0015440030110,达濠,guangdong,116.69863400000001,23.293255,达濠,达濠收费站,0.004636,0.002725,guangdong,2110038774.0,达濠,116.70326999999999,23.29053,guangdong,达濠收费站,GUANG_DONG,116.70316499999998,23.290568
G0055440030060,四会西,guangdong,112.585422,23.311163,四会西,四会西收费站,0.06656799999999999,0.072277,guangdong,2110038621.0,四会西,112.65198999999998,23.38344,guangdong,四会西收费站,GUANG_DONG,112.65188,23.383629
G0004440030150,东莞南,guangdong,113.697951,22.974418,东莞南,,,,guangdong,,,,,,东莞收费站,GUANG_DONG,113.706304,22.972885
