"ID","Name","Province","lng","lat"
"G0022640010010","沿川子主线收费站","NING_XIA","106.440343","35.580343"
"G0094440040050","外海B收费站","GUANG_DONG","113.162193","22.569070"
"G0045410010010","大广豫冀省界收费站","HE_NAN","115.147837","36.207947"
"G0005130050040","冀晋界井陉北收费站","HE_BEI","114.185858","37.990390"
"G0094440030040","共和匝收费站","GUANG_DONG","112.890029","22.585771"
"G5511150020010","新林主线收费站","NEI_MENG_GU","122.486956","47.230330"
"G0015320050020","苏通大桥北主线收费站","JIANG_SU","120.990770","31.862379"
"G0015440050060","汕龙岗收费站","GUANG_DONG","114.302731","22.716696"
"G004W440030030","三角A收费站","GUANG_DONG","113.452278","22.675439"
"G0011220010010","西沟主线收费站","JI_LIN","128.696010","43.701439"
"G0015440070010","水朗C收费站","GUANG_DONG","113.970351","22.685208"
"G0002320060060","苏州工业园区收费站","JIANG_SU","120.835526","31.348860"
"G004W440030080","翠亨A收费站","GUANG_DONG","113.542899","22.460620"
"S0002440010040","沙迳站　收费站","GUANG_DONG","114.105886","23.599930"
"S0005150010030","长流水收费所收费站","NEI_MENG_GU","105.732473","38.417861"
"G0004130010010","河北主线收费站","HE_BEI","117.961706","39.403014"
"S0035320020040","泰州大桥南主线收费站","JIANG_SU","119.790421","32.187203"
"S0006340010030","亳鹿主线收费站","HE_NAN","115.560627","33.923784"
"G015W320010050","苏州相城收费站","JIANG_SU","120.679114","31.399299"
"G0055410060020","南召五朵山收费站","HE_NAN","112.450931","33.323599"
"G0015320050050","苏通大桥南主线收费站","JIANG_SU","120.962982","31.713133"
"G0069520010010","大磏主线收费站","GUI_ZHOU","107.452932","28.959221"
"G004W440030040","三角B收费站","GUANG_DONG","113.452278","22.675439"
"S0089520010090","蔡官屯收费站","GUI_ZHOU","105.965813","26.312865"
"S0088520020020","麻尾东收费站","GUI_ZHOU","107.447303","25.347453"
"G4201510010070","绕东机场收费站","SI_CHUAN","104.016214","30.581803"
"S0033360590020","弋阳东收费站","JIANG_XI","117.435096","28.462289"
"G0011210010140","五龙山西收费站","LIAO_NING","124.374504","40.301351"
"G0003340060050","黄山北门收费站","AN_HUI","117.783265","29.846788"
"G004W440010020","官田东收费站","GUANG_DONG","113.784316","25.146807"
"G0004440030240","沙井北收费站","GUANG_DONG","113.849629","22.702327"
"S0002440010060","石坝北收费站","GUANG_DONG","114.547601","23.532045"
"G0004440030190","太平南收费站","GUANG_DONG","113.707028","22.821317"
"G0004440030050","萝岗南收费站","GUANG_DONG","113.527476","23.144188"
"G0004440030080","麻涌北收费站","GUANG_DONG","113.603176","23.078500"
"S0041440010040","金谷南收费站","GUANG_DONG","113.358845","23.454067"
"G1113210020020","张士东收费站","LIAO_NING","123.274224","41.784638"
"G004W440010050","官田西收费站","GUANG_DONG","113.784316","25.146807"
"G0004410020040","原阳南收费站","HE_NAN","113.903576","35.065094"
"G0004440030440","火村南收费站","GUANG_DONG","113.524501","23.143815"
"S0033440010040","洲石南收费站","GUANG_DONG","112.839438","23.051970"
"G1113210040020","浑南新城西收费站","LIAO_NING","123.501175","41.689571"
"G0018150030010","大东大饭铺收费站","NEI_MENG_GU","110.824077","39.706280"
"S0014440060020","笪桥南收费站","GUANG_DONG","110.518706","21.564443"
"G0004440030040","萝岗北收费站","GUANG_DONG","113.527476","23.144188"
"S0092430010010","华容北收费站","HU_NAN","112.513419","29.534631"
"G0004410030020","机场北出口收费站","HE_NAN","113.832989","34.612240"
"G0004440030060","新塘北收费站","GUANG_DONG","113.571893","23.118470"
"S0049410070010","叶县东收费站","HE_NAN","113.444961","33.408815"
"S0041440010010","山前北收费站","GUANG_DONG","113.384722","23.456670"
"G0045440010130","从化北收费站","GUANG_DONG","113.555050","23.561262"
"G2513320030020","睢宁北收费站","JIANG_SU","117.957865","33.949387"
"S0041440010020","山前南收费站","GUANG_DONG","113.384722","23.456670"
"G0004440030430","火村北收费站","GUANG_DONG","113.524501","23.143815"
"G0035360090030","寻乌东收费站","JIANG_XI","115.749277","24.980795"
"G0060520040020","清镇东收费站","GUI_ZHOU","106.494737","26.552418"
"S0014440050070","分界北收费站","GUANG_DONG","110.936703","21.809540"
"G0015210010210","熊岳西收费站","LIAO_NING","122.111869","40.211061"
"G0004440030020","大观路北收费站","GUANG_DONG","113.405455","23.153944"
"G0036410050040","伊川北收费站","HE_NAN","112.514622","34.420965"
"S0085410030040","洛宁东收费站","HE_NAN","111.713606","34.391348"
"G1501210020020","古城子南收费站","LIAO_NING","123.568416","41.749097"
"G0004440030300","宝安北收费站","GUANG_DONG","113.899352","22.590638"
"G1113210020030","张士西收费站","LIAO_NING","123.273017","41.783387"
"G0025130070020","丰南西收费站","HE_BEI","118.081290","39.507592"
"G0060520030120","麻尾北收费站","GUI_ZHOU","107.447303","25.347453"
"G0004440030030","大观路南收费站","GUANG_DONG","113.404952","23.152830"
"G0025440030040","五华北收费站","GUANG_DONG","115.645077","24.033767"
"S0041440010030","金谷北收费站","GUANG_DONG","113.361350","23.453922"
"G004E440010070","沥林西收费站","GUANG_DONG","114.201752","22.991892"
"G0004440030090","麻涌南收费站","GUANG_DONG","113.603176","23.078500"
"S0041440010110","平沙南收费站","GUANG_DONG","113.261177","23.241385"
"G0025440060030","石坝北收费站","GUANG_DONG","114.547601","23.532045"
"S0011130010030","渤海新区北收费站","HE_BEI","117.689759","38.321501"
"G0004440030110","望牛墩南收费站","GUANG_DONG","113.651828","23.041327"
"G1517350020030","三明西收费站","FU_JIAN","117.565239","26.239802"
"G0045360680060","龙南收费站","JIANG_XI","114.807540","24.861996"
"G0045410120030","大广豫鄂界收费站","HE_NAN","114.889911","31.527318"
"S0403230010060","大个岭收费站","HEI_LONG_JIANG","127.584704","45.571087"
"G0060330020220","窑上收费站","ZHE_JIANG","118.353673","28.814488"
"G0025330010100","父子岭收费站","ZHE_JIANG","119.917247","31.161147"
"S0086360620030","定定南东收费站","JIANG_XI","115.107006","24.753538"
"S0060410040010","富航路收费站","HE_NAN","113.866206","34.432418"
"S0068320010030","溧芜苏皖省界收费站","JIANG_SU","118.868623","31.347279"
"G0072430020180","神龙谷收费站","HU_NAN","112.800186","25.950475"
"G0025440070040","镇隆收费站","GUANG_DONG","114.308935","22.932761"
"G5512410040030","中原路收费站","HE_NAN","113.470678","34.751004"
"S0043530010010","南信桥收费站","YUN_NAN","100.091170","23.848260"
"G2516130020080","临西收费站","HE_BEI","115.683075","36.890252"
"G0006130010060","冀京界收费站","HE_BEI","114.395553","36.235205"
"S0083410030020","鄢陵西收费站","HE_NAN","114.204214","34.209473"
"S0019420020010","天河机场收费站","HU_BEI","114.195955","30.714225"
"S0031120010070","西部新城收费站","TIAN_JIN","117.081202","39.123302"
"S0009320020030","天池收费站","JIANG_SU","120.447365","31.323175"
"G004W440010040","化龙收费站","GUANG_DONG","113.441315","23.036926"
"S0402230010030","五星湖收费站","HEI_LONG_JIANG","133.004788","46.810220"
"S0011120020060","滨海南收费站","TIAN_JIN","117.562498","38.714692"
"G0025130020010","承德南收费站","HE_BEI","117.982679","40.113442"
"G0015210020010","周水子收费站","LIAO_NING","121.566238","39.037915"
"S0070430010100","金竹山收费站","HU_NAN","111.499799","27.602975"
"G4218510010080","喇叭河收费站","SI_CHUAN","102.429372","30.184950"
"S0020430040010","桃江收费站","HU_NAN","112.157351","28.485432"
"G0004130010040","高碑店站北口收费站","HE_BEI","115.952221","39.341258"
"G0010230030020","安达收费站","HEI_LONG_JIANG","125.382957","46.440639"
"G0085530070030","哨关收费站","YUN_NAN","103.039952","25.164773"
"G0040410040050","沪陕豫陕界收费站","HE_NAN","111.082140","33.430030"
"G0004440030390","福田北收费站","GUANG_DONG","114.015343","22.536828"
"G0094440060060","华为北收费站","GUANG_DONG","113.936347","22.997998"
"G0020640010070","银川东收费站","NING_XIA","106.282958","38.578143"
"G0003320040010","连徐苏皖省界收费站","JIANG_SU","117.102574","34.141829"
"G0006150010020","兴和东收费站","NEI_MENG_GU","113.784088","40.840309"
"S0082520020060","大坪收费站","GUI_ZHOU","104.652305","26.870894"
"S0083410050050","二广豫鄂界收费站","HE_NAN","112.123024","32.407085"
"G2501320030080","刘村收费站","JIANG_SU","118.672064","31.944995"
"G0045410080021","新蔡西收费站","HE_NAN","114.824905","32.813880"
"G0055410040010","汝鑫汝阳收费站","HE_NAN","112.569191","34.164331"
"G1212210020030","抚顺东收费站","LIAO_NING","123.979233","41.909230"
"S0067130010010","故城收费站","HE_BEI","116.039128","37.373468"
"G0055430010080","常德东收费站","HU_NAN","111.768494","29.103267"
"G0005130050030","大理岩收费站","HE_BEI","114.994874","38.499620"
"G0045130040110","承德机场收费站","HE_BEI","118.067509","39.700332"
"G0094440030020","蓬江收费站","GUANG_DONG","113.042393","22.696973"
"S0310630010010","道帏收费站","QING_HAI","102.524975","35.831398"
"G0001220020020","兴隆山收费站","JI_LIN","125.452047","43.950561"
"G0012220030010","长春东收费站","JI_LIN","123.644810","43.603708"
"G0005130020050","保北收费站","HE_BEI","115.421440","39.033960"
"G5513430020770","太子庙收费站","HU_NAN","111.957892","28.796199"
"G0004410030030","机场南出口收费站","HE_NAN","113.818870","34.538445"
"G0045410110010","大广光山收费站","HE_NAN","114.942511","32.006794"
"G2511150010020","道老杜收费站","NEI_MENG_GU","121.705789","44.163347"
"G0004440030330","同乐二收费站","GUANG_DONG","113.099740","23.071525"
"G0094440072010","莞龙收费站","GUANG_DONG","113.807225","23.075765"
"G0055430010040","津市工业区收费站","HU_NAN","111.819142","29.563385"
"G0004440030170","厚街南收费站","GUANG_DONG","113.686603","22.927330"
"G0004440030370","南坪北收费站","GUANG_DONG","113.990393","22.547881"
"G004E440010050","军垦农场收费站","GUANG_DONG","114.183156","23.083329"
"S0021430010140","云龙收费站","HU_NAN","113.182242","27.992669"
"S0004440010020","帽峰山收费站","GUANG_DONG","113.303521","23.220808"
"G0004440030360","南头南收费站","GUANG_DONG","113.931520","22.561897"
"S0049440010010","司前北收费站","GUANG_DONG","112.836628","22.495527"
"G1501440010060","北二蚌湖收费站","GUANG_DONG","113.275241","23.305342"
"G4213420030040","宜城收费站","HU_BEI","112.200001","31.752590"
"G2501320030020","科学园收费站","JIANG_SU","118.871913","31.928264"
"G0004440030400","福田南收费站","GUANG_DONG","114.017762","22.530087"
"G0059140250040","平朔露天矿收费站","SHAN_XI","112.345555","39.463689"
"G0001210030050","三台子西收费站","LIAO_NING","123.407609","41.893254"
"G0011210010130","五龙山东收费站","LIAO_NING","124.373057","40.300594"
"G4216510010010","新仁寿收费站","SI_CHUAN","104.183316","29.954824"
"G0072450050060","柳州收费站","GUANG_XI","109.493798","24.294975"
"G0004410010010","京港澳豫冀界收费站","HE_NAN","114.398200","36.222285"
"G0055430010070","柳叶湖收费站","HU_NAN","111.768494","29.103267"
"G2501320040010","三桥收费站","JIANG_SU","118.604645","31.987578"
"G5512410060050","焦作南收费站","HE_NAN","113.148945","35.223163"
"S0030520010020","龙塘坳收费站","GUI_ZHOU","108.517494","27.599380"
"G0055150020020","赛汉北收费站","NEI_MENG_GU","112.630010","42.777791"
"S0005440010040","钟村收费站","GUANG_DONG","113.295879","22.964284"
"G0001210030040","三台子东收费站","LIAO_NING","123.420893","41.897298"
"S0008440020150","江口省界收费站","GUANG_DONG","111.446370","23.487203"
"G0004410050010","漯河东收费站","HE_NAN","113.888765","33.979140"
"S0041440010100","机场蚌湖收费站","GUANG_DONG","113.275893","23.306462"
"G0091210010070","老观坨收费站","LIAO_NING","122.782344","41.417058"
"G0010230030010","卧里屯收费站","HEI_LONG_JIANG","125.252970","46.504680"
"G0076430030060","永安关收费站","HU_NAN","111.323279","25.652196"
"G0015440060020","水荷立交收费站","GUANG_DONG","114.227624","22.681576"
"G0004410010040","安阳南收费站","HE_NAN","114.393129","35.923862"
"G0030410030120","巩义西收费站","HE_NAN","113.055987","34.796480"
"G0036410030010","平南收费站","HE_NAN","113.899413","36.047711"
"S0004440010060","岑村收费站","GUANG_DONG","113.375709","23.164262"
"G0004130010050","高碑店站南口收费站","HE_BEI","115.931389","39.309138"
"S2511130010030","曹妃甸收费站","HE_BEI","118.734825","39.141594"
"G0010230050010","横道收费站","HEI_LONG_JIANG","129.103130","44.796773"
"G0104320030010","国道溧阳收费站","JIANG_SU","119.522141","31.401450"
"G4213420030070","保康收费站","HU_BEI","111.273282","31.841920"
"G0055420020030","宜城南收费站","HU_BEI","112.230574","31.660384"
"G0004440030160","厚街北收费站","GUANG_DONG","113.689101","22.926233"
"G0004440030100","望牛墩北收费站","GUANG_DONG","113.651828","23.041327"
"G0036410010010","宁洛豫皖界收费站","HE_NAN","115.320636","33.303761"
"S0085410010030","新密北收费站","HE_NAN","113.378423","34.567181"
"G0045410110020","泼河收费站","HE_NAN","114.911320","31.838040"
"G04W2440020140","聚龙收费站","GUANG_DONG","114.427584","22.763674"
"G0004440030220","新桥北收费站","GUANG_DONG","113.852137","22.734124"
"G0045150040070","内蒙茅荆坝收费站","NEI_MENG_GU","118.297278","41.607090"
"G0004440030250","沙井南收费站","GUANG_DONG","113.849629","22.702327"
"S0004440010080","中山收费站","GUANG_DONG","113.356319","23.134466"
"G0012220050090","八道收费站","JI_LIN","126.415521","41.934744"
"S0053420010020","张金收费站","HU_BEI","112.595206","30.223233"
"G0094440020130","江肇标识收费站","GUANG_DONG","112.734293","22.887329"
"G0091210020020","金五台收费站","LIAO_NING","122.697976","41.793190"
"G0045150020010","通辽东收费站","NEI_MENG_GU","122.297654","43.718061"
"G004E440010020","义和标识收费站","GUANG_DONG","114.182270","23.131970"
"G7521520010060","开阳收费站","GUI_ZHOU","106.940830","27.010253"
"S0033440010010","下村收费站","GUANG_DONG","113.715654","23.156826"
"G1113210020050","宁官东收费站","LIAO_NING","123.285542","41.756668"
"S0049440010020","司前南收费站","GUANG_DONG","112.837240","22.491056"
"G0004440030140","东莞北收费站","GUANG_DONG","114.669606","23.029604"
"G0001210040030","高花西收费站","LIAO_NING","123.038225","41.697979"
"G1501210020030","古城子北收费站","LIAO_NING","123.569823","41.747222"
"S0253320010010","沛龙收费站","JIANG_SU","116.849737","34.896041"
"G0018130010030","黄骅北收费站","HE_BEI","117.277726","38.548342"
"G0004440030120","道滘北收费站","GUANG_DONG","113.684920","23.012547"
"S0060410050010","中华路收费站","HE_NAN","113.751165","34.594509"
"G0059450010050","华江收费站","GUANG_XI","110.591115","25.699299"
"S0088410010050","禹州收费站","HE_NAN","113.567978","34.107305"
"G0006130020010","宣化北收费站","HE_BEI","115.082334","40.627638"
"G0022130020050","涉东收费站","HE_BEI","113.721122","36.582196"
"S0010130020010","张北收费站","HE_BEI","114.698828","41.188322"
"S0083410050010","南阳东收费站","HE_NAN","113.062916","32.695959"
"S0041440010180","机场北收费站","GUANG_DONG","113.285161","23.350751"
"G2501320010020","金牛湖收费站","JIANG_SU","118.884745","32.397699"
"G001N130050040","段甲岭收费站","HE_BEI","116.807741","40.007318"
"S0016440020040","机场北收费站","GUANG_DONG","113.285161","23.350751"
"G0004110010010","六里桥收费站","BEI_JING","116.302808","39.880239"
"G0036410050010","洛阳西收费站","HE_NAN","112.324567","34.687433"
"G0055430010110","灌溪收费站","HU_NAN","111.631098","29.122390"
"G0004440030260","福永北收费站","GUANG_DONG","113.837094","22.647055"
"G0004440030460","机荷收费站","GUANG_DONG","113.997036","22.688774"
"G0004440030340","同乐三收费站","GUANG_DONG","113.236615","22.710477"
"G0004440030380","南坪南收费站","GUANG_DONG","113.989839","22.547340"
"S0021510200030","玉皇观收费站","SI_CHUAN","105.555185","28.957954"
"G6001520030050","王宽收费站","GUI_ZHOU","106.692979","26.463288"
"G0056520020030","花坪收费站","GUI_ZHOU","107.779535","28.010520"
"G0613630010010","一塔拉收费站","QING_HAI","100.566220","36.225239"
"G0004440030180","太平北收费站","GUANG_DONG","113.427380","23.428381"
"G004W440020030","化龙收费站","GUANG_DONG","113.441315","23.036926"
"G0070640010030","海原收费站","NING_XIA","105.667052","36.581534"
"S0029440010020","东部快速收费站","GUANG_DONG","114.005257","23.050782"
